X,Y,Angle
1.5196,-1.2772,-0.3398
13.3488,15.8922,-3.0101
16.0539,14.0952,-1.3210
-9.8114,-15.3550,-1.0080
-4.8651,14.7444,-2.6538
10.9359,-15.2512,0.3483
-5.4489,-7.2137,0.4340
-0.9650,-3.9752,2.3974
-9.3167,17.7543,-1.2012
-0.1326,-5.6784,0.7526
-9.4705,-10.9471,-0.2963
-7.8940,-6.7087,-2.5559
-1.0457,9.4188,1.8794
7.2977,1.5334,0.7156
-6.6500,13.3987,-1.1257
-10.8197,-15.3372,0.8425
-2.8603,18.1891,-2.6099
13.7526,12.5733,-2.2683
-15.1183,-1.1401,-1.3255
12.0126,-2.4009,1.6917
