run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
0,99,pt,100,10,0.00,0,9.912114,1.000000e+30,0.000000e+00,0,,probe_start
0,99,pt,100,10,15.00,0,9.912114,1.648780e+01,1.648780e+01,0,,probe_end
0,99,pt,100,10,15.00,1,12.390142,1.648780e+01,0.000000e+00,0,,probe_start
0,99,pt,100,10,30.00,1,12.390142,1.336914e+01,1.336914e+01,0,,probe_end
0,99,pt,100,10,30.00,2,13.629156,1.336914e+01,0.000000e+00,0,,probe_start
0,99,pt,100,10,45.00,2,13.629156,1.336914e+01,1.578619e+01,0,,probe_end
0,99,pt,100,10,45.00,3,14.248664,1.336914e+01,0.000000e+00,0,,probe_start
0,99,pt,100,10,60.00,3,14.248664,9.502539e+00,9.502539e+00,0,,probe_end
0,99,pt,100,10,60.00,4,14.558417,9.502539e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,75.00,4,14.558417,8.835946e+00,8.835946e+00,0,,probe_end
0,99,pt,100,10,75.00,5,14.713294,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,105.00,5,14.713294,8.835946e+00,1.006701e+01,0,,probe_end
0,99,pt,100,10,105.00,6,14.790732,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,135.00,6,14.790732,8.835946e+00,9.035381e+00,0,,probe_end
0,99,pt,100,10,135.00,7,14.829452,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,165.00,7,14.829452,8.835946e+00,1.488372e+01,0,,probe_end
0,99,pt,100,10,165.00,8,14.848811,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,195.00,8,14.848811,8.835946e+00,1.938526e+01,0,,probe_end
0,99,pt,100,10,195.00,9,14.858491,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,225.00,9,14.858491,8.835946e+00,1.633752e+01,0,,probe_end
0,99,pt,100,10,225.00,10,14.863331,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,285.00,10,14.863331,8.835946e+00,1.346830e+01,0,,probe_end
0,99,pt,100,10,285.00,11,14.865751,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,345.00,11,14.865751,8.835946e+00,1.049928e+01,0,,probe_end
0,99,pt,100,10,345.00,12,14.866961,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,405.00,12,14.866961,8.835946e+00,1.478921e+01,0,,probe_end
0,99,pt,100,10,405.00,13,14.867566,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,465.00,13,14.867566,8.835946e+00,1.760737e+01,0,,probe_end
0,99,pt,100,10,465.00,14,14.867868,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,525.00,14,14.867868,8.835946e+00,1.997696e+01,0,,probe_end
0,99,pt,100,10,525.00,15,14.868019,8.835946e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,585.00,15,14.868019,7.245323e+00,7.245323e+00,0,,probe_end
0,99,pt,100,10,585.00,16,14.868095,7.245323e+00,0.000000e+00,0,,probe_start
0,99,pt,100,10,600.00,16,14.868095,7.245323e+00,1.087868e+01,0,,probe_end
